Link,Type,Time,Days,Location,Date Range,Schedule Type,Instructor,Type 2,Time 2,Days 2,Location 2,Date Range 2,Schedule Type 2,Instructor 2
Thesis - 41077 - BIOS 393 - 024,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Thesis,Jennifer   Swann (P),,,,,,,
Thesis - 41078 - BIOS 393 - 025,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Thesis,Vassie C.  Ware (P),,,,,,,
Thesis - 41079 - BIOS 393 - 026,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Thesis,Robert V.  Skibbens (P),,,,,,,
Thesis - 48676 - BIOS 393 - 027,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Thesis,Amber M.  Rice (P),,,,,,,
Thesis - 49150 - BIOS 393 - 028,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Thesis,Teaching   Staff (P),,,,,,,
Thesis - 41661 - BIOS 393 - 029,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Thesis,Mary Kathryn   Iovine (P),,,,,,,
Thesis - 49151 - BIOS 393 - 030,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Thesis,Teaching   Staff (P),,,,,,,
Thesis - 48674 - BIOS 393 - 031,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Thesis,Julie   Haas (P),,,,,,,
Thesis - 43241 - BIOS 393 - 032,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Thesis,R. Michael   Burger (P),,,,,,,
Development & Disease - 48913 - BIOS 396 - 010,Class,11:20 am - 12:35 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Mary Kathryn   Iovine (P),,,,,,,
Conserve Endangered Species - 49036 - BIOS 397 - 010,Class,1:45 pm - 3:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Murray   Itzkowitz (P),,,,,,,
Special Topics in Molecular Biology - 47142 - BIOS 405 - 010,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Mary Kathryn   Iovine (P),,,,,,,
Biological Sciences Seminar - 40045 - BIOS 406 - 010,Class,12:10 pm - 1:00 pm,R,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,R. Michael   Burger (P),Class Activity 1,4:10 pm - 6:00 pm,R,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,R. Michael   Burger (P)
Research in Biological Science - 40624 - BIOS 407 - 010,Class,4:10 pm - 6:00 pm,T,TBA,"Aug 25, 2014 - Dec 05, 2014",Research,Mary Kathryn   Iovine (P),,,,,,,
Research in Biological Science - 42460 - BIOS 407 - 011,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Matthias Maria  Falk (P),,,,,,,
Research in Biological Science - 48683 - BIOS 407 - 012,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Julie M.  Miwa (P),,,,,,,
Research in Biological Science - 48679 - BIOS 407 - 013,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Michael J.  Behe (P),,,,,,,
Research in Biological Science - 42462 - BIOS 407 - 014,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Lynne U.  Cassimeris (P),,,,,,,
Research in Biological Science - 42463 - BIOS 407 - 015,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,David L.  Cundall (P),,,,,,,
Research in Biological Science - 42464 - BIOS 407 - 016,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Murray   Itzkowitz (P),,,,,,,
Research in Biological Science - 48681 - BIOS 407 - 017,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Gregory I.  Lang (P),,,,,,,
Research in Biological Science - 44841 - BIOS 407 - 018,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Michael R.  Kuchka (P),,,,,,,
Research in Biological Science - 42465 - BIOS 407 - 019,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Linda J.  Lowe-Krentz (P),,,,,,,
Research in Biological Science - 43108 - BIOS 407 - 020,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,John G.  Nyby (P),,,,,,,
Research in Biological Science - 48680 - BIOS 407 - 021,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Jeffrey A.  Sands (P),,,,,,,
Research in Biological Science - 42466 - BIOS 407 - 022,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Jill E.  Schneider (P),,,,,,,
Research in Biological Science - 42467 - BIOS 407 - 023,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Neal G.  Simon (P),,,,,,,
Research in Biological Science - 42468 - BIOS 407 - 024,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Jennifer   Swann (P),,,,,,,
Research in Biological Science - 43930 - BIOS 407 - 025,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Vassie C.  Ware (P),,,,,,,
Research in Biological Science - 43109 - BIOS 407 - 026,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Robert V.  Skibbens (P),,,,,,,
Research in Biological Science - 42469 - BIOS 407 - 027,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Amber M.  Rice (P),,,,,,,
Research in Biological Science - 49153 - BIOS 407 - 028,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Teaching   Staff (P),,,,,,,
Research in Biological Science - 42471 - BIOS 407 - 029,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Mary Kathryn   Iovine (P),,,,,,,
Research in Biological Science - 49155 - BIOS 407 - 030,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Teaching   Staff (P),,,,,,,
Research in Biological Science - 48682 - BIOS 407 - 031,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Julie   Haas (P),,,,,,,
Research in Biological Science - 44747 - BIOS 407 - 032,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,R. Michael   Burger (P),,,,,,,
Research in Biological Science - 49154 - BIOS 407 - D28,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Research,Teaching   Staff (P),,,,,,,
Responsible Conduct of Science - 40625 - BIOS 408 - 010,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Lecture,Michael J.  Behe (P),,,,,,,
Special Topics in Behavioral and Evolutionary Bioscience - 48474 - BIOS 410 - 010,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Independent Study,Mary Kathryn   Iovine (P),,,,,,,
Advanced Cell Biology - 40046 - BIOS 411 - 010,Class,10:45 am - 12:00 pm,TR,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Robert V.  Skibbens (P),,,,,,,
Molecular Cell Biology II - 40047 - BIOS 422 - 010,Class,4:10 pm - 7:00 pm,W,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,Michael R.  Kuchka (P),,,,,,,
Advances in Herpetology - 49570 - BIOS 429 - 010,Class,TBA,,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture,David L.  Cundall (P),,,,,,,
Eukaryotic Signal Transduction - 48685 - BIOS 471 - 010,Class,2:45 pm - 4:00 pm,TR,111  Iacocca Hall B131,"Aug 25, 2014 - Dec 05, 2014",Lecture,Linda J.  Lowe-Krentz (P),,,,,,,
Biochemical Laboratory - 46678 - BIOS 479 - 062,Class,12:10 pm - 1:00 pm,M,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Lab,Teaching   Staff (P),Class Activity 1,1:10 pm - 4:00 pm,MW,TBA,"Aug 25, 2014 - Dec 05, 2014",Lecture and Lab,Teaching   Staff (P)
Thesis - 40850 - BIOS 490 - 010,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Thesis,Mary Kathryn   Iovine (P),,,,,,,
Dissertation - 40880 - BIOS 499 - 010,Class,TBA,,To Be Determined-Hrs Arranged,"Aug 25, 2014 - Dec 05, 2014",Dissertation,Mary Kathryn   Iovine (P),,,,,,,
